age,gender,income,daily_gaming_hours,weekly_sessions,years_gaming,sleep_hours,caffeine_intake,exercise_hours,stress_level,anxiety_score,depression_score,social_interaction_score,relationship_satisfaction,academic_performance,work_productivity,addiction_level,multiplayer_ratio,toxic_exposure,violent_games_ratio,mobile_gaming_ratio,night_gaming_ratio,weekend_gaming_hours,friends_gaming_count,online_friends,streaming_hours,esports_interest,headset_usage,microtransactions_spending,parental_supervision,loneliness_score,aggression_score,happiness_score,bmi,screen_time_total,eye_strain_score,back_pain_score,competitive_rank,internet_quality
24,Male,40746,5.91,23,2,9.0,0.71,3.1,5,2.17,3.45,6.28,8.45,85.24,86.16,5.31,0.39,0.1,0.87,0.5,0.84,2.19,25,252,0.46,2,1,1204.9,3,6.11,2.02,7.92,30.22,8.08,4.06,4.31,98,10
41,Female,108026,1.6,35,2,9.48,1.21,0.76,2,4.02,7.91,5.56,5.71,53.6,61.58,0.13,0.52,0.34,0.41,0.75,0.7,25.19,23,103,1.29,10,0,744.56,2,6.7,6.61,5.98,27.92,4.05,6.75,3.06,44,3
56,Female,25511,2.03,3,10,7.25,1.41,1.6,2,4.43,5.15,3.09,1.72,100.0,60.41,3.31,0.17,0.15,0.79,0.84,0.15,1.7,24,407,3.21,10,1,639.11,2,2.77,8.88,5.62,26.51,7.81,4.83,2.58,52,10
44,Male,120871,3.62,27,7,5.88,2.52,0.07,8,0.39,6.46,6.35,6.0,75.06,59.53,2.9,0.06,0.13,0.05,0.54,0.3,5.95,7,142,1.02,5,0,174.44,0,3.76,3.22,3.65,26.86,7.12,6.99,5.01,90,8
31,Female,63079,0.92,12,15,7.82,7.41,5.16,7,4.52,5.54,7.37,10.0,66.73,80.0,2.47,0.74,0.6,0.23,0.56,0.87,1.43,49,29,0.66,10,1,719.12,3,3.96,1.99,2.03,27.98,4.34,6.19,5.56,58,10
36,Male,72189,4.94,6,19,4.69,0.35,2.28,3,5.64,8.39,3.82,4.75,75.08,66.92,5.03,0.5,0.33,0.24,0.94,0.77,10.54,0,421,2.99,7,1,18.07,2,5.08,7.4,4.99,29.48,12.14,3.32,3.98,23,4
26,Male,16819,1.96,37,12,3.79,1.53,1.07,6,5.37,3.47,7.4,5.78,64.27,47.99,2.46,0.1,0.3,0.07,0.71,0.52,4.2,8,470,4.66,8,1,679.25,3,5.62,5.43,10.0,25.16,3.33,3.76,4.37,4,5
41,Male,66001,4.37,9,6,6.46,12.93,3.23,10,1.12,3.06,7.34,6.49,79.14,98.28,2.75,0.5,0.2,0.21,0.59,0.57,2.74,15,248,1.95,9,0,236.39,1,5.66,5.21,4.95,23.25,6.73,6.23,0.17,21,8
48,Other,145204,4.99,36,9,8.05,1.15,1.52,6,3.82,4.82,6.0,6.85,65.73,57.62,4.72,0.43,0.34,0.2,0.7,0.35,1.59,15,82,1.92,2,1,25.74,1,4.99,9.81,7.53,28.47,7.11,0.57,6.74,87,7
15,Male,11744,2.6,10,7,4.79,1.86,2.39,3,3.52,7.32,5.59,5.0,68.93,67.81,1.44,0.32,0.42,0.47,0.58,0.26,11.38,8,238,1.46,2,0,493.91,1,5.16,5.15,8.02,24.3,4.98,3.47,3.02,21,8
22,Male,112190,6.15,8,5,7.0,2.08,0.75,3,3.83,5.43,5.36,7.51,48.05,73.42,2.95,0.4,0.26,0.13,0.37,0.55,0.5,37,140,1.43,10,1,138.35,3,3.6,1.19,6.02,31.65,9.51,4.64,5.23,17,1
37,Female,67009,5.0,37,4,6.46,0.34,0.44,6,5.6,3.23,6.12,7.57,80.09,80.76,4.49,0.39,0.47,0.68,0.32,0.23,3.33,2,28,1.99,9,0,347.0,2,4.26,5.36,6.07,28.01,10.74,3.04,6.14,23,7
57,Female,14621,1.25,13,10,6.04,1.14,2.64,9,5.97,2.01,4.33,2.57,50.65,77.74,0.0,0.89,0.21,0.33,0.68,0.65,12.7,28,0,0.41,4,0,57.76,1,4.44,4.89,7.49,21.14,2.66,5.15,3.27,78,1
54,Other,25846,2.7,3,7,5.42,0.2,0.14,6,5.28,2.25,9.17,5.39,71.75,82.64,0.49,0.8,0.35,0.29,0.49,0.32,9.43,46,401,0.73,10,1,360.24,3,4.73,6.01,4.35,22.74,4.97,3.8,4.98,21,7
48,Female,113920,14.01,12,8,4.82,1.36,1.5,1,5.61,3.83,6.24,3.55,72.47,46.82,10.0,0.59,0.26,0.52,0.06,0.67,2.02,5,389,2.99,3,1,390.67,1,5.99,7.04,7.88,19.48,16.24,5.96,1.78,75,2
39,Male,105914,2.24,22,16,5.57,3.94,0.39,10,7.73,7.21,6.64,5.64,71.57,83.58,1.18,0.5,0.08,0.14,0.71,0.72,6.62,22,450,3.61,6,1,4.05,2,2.91,6.31,7.41,23.7,4.58,3.24,5.49,12,8
23,Male,54083,3.82,15,0,5.71,0.04,3.03,4,4.34,2.45,2.92,5.92,57.67,82.29,2.49,0.17,0.28,0.3,0.39,0.45,0.82,22,249,0.31,0,0,599.47,3,8.51,5.33,8.24,28.04,6.03,4.18,4.38,23,7
46,Male,95482,2.85,37,10,6.18,0.92,0.21,9,0.85,3.22,6.52,4.02,54.03,78.15,0.98,0.81,0.07,0.43,0.47,0.34,8.5,4,38,1.21,10,0,433.14,1,3.96,8.28,7.09,24.53,6.16,5.36,5.07,35,5
37,Female,103395,3.64,30,2,7.76,0.53,1.59,3,2.92,2.59,4.19,6.16,64.22,69.65,2.67,0.33,0.23,0.57,0.36,0.6,1.59,46,125,2.2,3,0,118.0,3,5.54,1.65,6.0,19.75,13.84,5.38,4.35,81,4
28,Male,38823,1.45,6,9,7.91,2.03,1.45,7,3.71,10.0,7.68,8.23,53.05,65.91,3.7,0.92,0.28,0.32,0.78,0.75,2.52,23,438,2.98,5,1,134.93,0,3.94,3.94,7.6,25.92,5.24,3.63,6.04,76,1
47,Female,54531,2.29,29,13,8.85,0.02,0.14,10,4.67,8.77,4.77,4.55,79.63,77.82,0.76,0.18,0.38,0.41,0.64,0.49,11.51,11,81,0.93,10,1,2154.87,0,7.96,4.62,8.17,19.21,5.19,4.18,5.9,44,3
57,Female,73696,3.07,39,19,5.33,0.49,9.65,9,6.39,2.47,2.96,7.89,100.0,69.25,1.12,0.59,0.22,0.14,0.86,0.8,0.59,28,25,1.64,10,0,514.38,3,3.23,7.88,4.06,19.79,4.25,4.96,3.77,94,10
46,Female,101533,0.37,32,6,5.66,1.23,8.36,8,6.8,7.96,4.91,3.8,70.78,97.51,1.0,0.72,0.42,0.4,0.33,0.32,2.56,6,170,3.06,9,0,355.87,2,4.82,5.03,5.28,25.01,1.11,4.38,4.17,39,2
24,Male,56472,2.46,25,7,7.5,1.0,0.41,6,6.46,8.41,6.49,5.01,84.24,47.23,2.43,0.4,0.05,0.52,0.28,0.28,3.21,7,336,1.77,7,1,431.47,2,5.6,2.47,9.26,21.13,4.83,4.52,4.3,10,5
19,Male,138343,2.21,35,4,5.75,2.67,0.61,5,4.35,5.01,4.47,3.07,60.51,74.97,2.3,0.65,0.03,0.27,0.44,0.69,3.6,44,107,1.31,9,1,663.01,0,4.73,6.42,5.77,25.92,11.64,1.42,7.42,75,3
54,Male,22898,3.55,19,0,6.11,0.15,1.41,4,4.03,6.19,3.07,6.98,82.66,85.97,2.91,0.4,0.14,0.08,0.52,0.45,2.07,14,284,4.08,1,0,1040.87,0,5.94,4.63,8.4,25.96,5.76,2.15,5.25,1,1
57,Female,46765,5.3,2,15,6.19,2.12,4.2,7,2.78,6.59,3.04,2.5,71.51,72.26,3.52,0.77,0.48,0.58,0.53,0.65,12.76,36,213,1.37,4,1,103.86,1,3.49,2.9,6.81,22.8,12.44,1.01,5.75,92,8
48,Female,107247,2.29,27,18,6.18,2.73,1.14,1,1.9,3.18,4.26,3.14,70.6,76.59,1.81,0.19,0.56,0.36,0.1,0.37,3.83,22,65,0.19,6,0,495.83,0,5.71,4.44,7.69,22.98,8.88,7.09,3.61,83,9
42,Male,99496,0.88,12,22,5.96,0.1,1.76,7,3.46,7.48,3.96,6.31,47.99,73.82,2.51,0.44,0.02,0.11,0.65,0.9,5.54,36,67,4.76,5,0,121.32,0,4.06,5.06,6.89,25.59,5.1,6.41,4.45,11,6
39,Male,32974,1.78,2,1,7.65,1.16,0.86,2,3.6,8.93,7.66,7.75,95.24,82.99,0.54,0.73,0.43,0.33,0.85,0.7,7.17,33,179,3.52,0,1,512.62,3,3.7,4.07,5.72,22.46,9.52,7.82,0.0,51,2
33,Male,106376,4.12,36,6,9.42,3.98,1.01,4,5.97,7.71,5.81,9.84,69.63,60.67,3.9,0.35,0.05,0.24,0.51,0.37,5.02,48,363,2.71,2,1,164.93,3,5.68,7.57,2.7,18.91,5.73,6.79,3.48,23,8
49,Male,142023,2.2,24,12,10.28,1.09,0.08,7,6.41,3.37,10.0,5.69,50.29,61.29,0.4,0.26,0.18,0.15,0.21,0.28,12.14,33,47,1.0,3,0,976.34,0,3.29,6.13,4.18,25.05,6.65,1.14,1.76,74,7
35,Male,57091,4.08,20,3,4.63,1.06,0.07,2,6.81,4.27,7.33,5.3,81.78,89.7,2.83,0.62,0.24,0.2,0.42,0.56,11.66,4,322,0.95,5,1,328.37,1,7.82,4.74,5.34,24.09,9.44,1.04,2.67,9,8
26,Female,60921,2.33,7,18,6.36,1.8,2.66,10,5.56,5.42,5.96,8.32,78.31,52.54,0.82,0.81,0.33,0.55,0.61,0.53,2.08,24,104,1.67,4,0,171.54,1,4.44,3.23,6.82,30.48,6.75,4.29,1.2,51,3
19,Male,103794,1.93,17,3,6.03,0.39,6.36,5,2.72,5.1,3.9,5.98,41.29,67.2,1.09,0.27,0.26,0.33,0.65,0.56,11.98,38,385,1.03,4,0,421.27,1,4.07,3.73,4.46,18.34,3.74,7.16,0.23,77,7
30,Female,128411,3.8,19,18,3.8,1.5,0.18,2,7.3,4.86,7.69,4.84,95.78,78.69,3.18,0.37,0.06,0.35,0.47,0.39,5.42,14,471,3.22,9,0,738.41,2,5.1,6.74,4.48,26.77,6.85,5.99,0.99,1,9
48,Male,76567,6.12,30,16,7.33,0.18,0.21,7,6.63,6.3,1.3,7.12,100.0,63.2,5.16,0.8,0.47,0.28,0.66,0.2,3.72,10,58,0.53,10,1,587.26,3,2.99,3.88,6.35,19.58,8.64,0.66,1.95,59,9
34,Female,63946,5.9,8,1,7.57,2.3,1.5,6,8.68,8.02,7.56,2.42,66.95,32.76,5.01,0.43,0.14,0.15,0.79,0.5,3.58,12,495,3.66,8,1,746.82,0,5.15,5.72,5.14,22.54,11.99,1.75,6.09,14,8
30,Male,55974,1.71,22,10,5.96,2.25,3.44,8,6.68,3.81,5.19,7.07,65.11,39.58,1.95,0.46,0.19,0.06,0.36,0.43,3.42,14,116,3.74,4,1,186.25,2,4.17,5.76,6.81,21.93,3.45,3.82,2.76,87,7
45,Male,59428,1.06,3,4,8.39,0.56,7.05,4,4.27,8.88,4.66,5.88,60.3,75.33,0.0,0.1,0.11,0.47,0.49,0.8,5.21,11,272,1.46,1,0,480.13,3,2.82,7.8,10.0,33.09,4.01,4.93,4.02,84,4
32,Female,120669,6.18,2,11,7.23,1.02,2.57,3,5.71,9.97,5.24,6.96,81.82,73.64,4.19,0.83,0.21,0.39,0.85,0.54,12.89,31,304,0.67,3,1,57.47,3,7.96,6.29,4.2,30.07,7.43,5.35,4.27,50,4
42,Female,93352,3.12,8,23,9.89,4.92,0.05,10,5.87,3.77,5.27,9.02,65.87,67.02,0.65,0.28,0.11,0.53,0.54,0.16,3.47,49,141,0.52,0,1,2088.07,1,1.41,6.46,4.21,22.61,5.83,10.0,5.6,53,1
40,Male,119223,10.68,1,4,6.4,4.14,0.77,9,8.18,3.27,6.63,8.4,56.28,93.52,8.36,0.56,0.15,0.79,0.55,0.12,3.83,11,281,3.83,1,0,273.77,1,5.49,5.2,6.06,19.67,15.99,4.99,2.11,41,6
55,Male,110560,1.79,24,11,9.47,6.01,1.09,9,1.63,5.49,5.34,5.38,67.71,79.19,1.84,0.65,0.21,0.38,0.83,0.45,17.98,29,270,1.72,7,1,709.9,2,2.88,4.09,5.58,26.73,2.28,6.99,2.97,10,9
34,Male,112112,7.76,23,8,5.8,0.14,2.33,3,4.49,1.13,7.28,5.46,83.71,92.84,4.36,0.5,0.17,0.45,0.27,0.71,3.66,45,456,3.39,8,0,165.63,0,3.37,2.68,8.7,26.88,8.88,6.4,5.59,69,9
43,Female,62075,1.44,37,11,5.68,0.08,1.32,2,8.01,8.55,6.31,8.14,90.63,49.62,0.39,0.27,0.22,0.55,0.65,0.32,1.86,32,266,3.13,0,1,903.1,2,5.54,4.78,3.7,28.3,6.43,6.09,2.84,16,2
41,Female,76446,8.92,22,14,7.78,0.81,3.81,9,2.01,8.57,3.11,8.4,66.0,66.96,6.34,0.59,0.16,0.2,0.91,0.57,2.9,43,315,0.67,4,0,171.12,1,4.44,6.23,6.13,19.02,10.64,5.9,3.42,34,6
26,Female,7107,6.53,6,16,7.06,1.26,1.83,3,4.63,2.06,10.0,7.96,72.92,77.62,3.93,0.53,0.16,0.26,0.41,0.38,8.04,6,204,1.14,4,1,344.61,3,3.97,0.74,7.55,24.13,7.7,4.45,2.91,6,5
43,Male,51204,2.52,24,18,4.97,1.17,1.55,2,4.68,4.42,3.16,9.8,81.24,42.44,3.86,0.47,0.2,0.49,0.48,0.76,7.42,49,133,3.82,7,1,465.52,0,4.61,3.9,1.48,17.15,4.32,5.32,6.71,38,2
31,Female,45046,7.08,26,17,7.36,0.14,1.59,10,2.37,4.7,4.76,5.99,82.04,66.0,5.38,0.98,0.29,0.34,0.55,0.84,11.27,44,432,1.98,1,0,93.79,2,3.34,4.06,4.11,25.43,8.98,7.72,4.9,19,4
58,Female,71680,3.47,11,9,7.23,1.14,0.14,7,6.5,5.73,4.6,3.56,75.35,72.8,1.74,0.9,0.24,0.32,0.67,0.69,3.04,33,395,1.57,0,1,1474.24,3,3.16,6.65,3.96,16.4,6.4,5.91,2.48,44,5
53,Male,96090,4.98,18,24,9.22,4.65,2.05,9,3.9,4.19,6.78,3.95,85.61,66.44,2.6,0.52,0.16,0.15,0.85,0.68,1.96,19,147,2.86,9,0,149.74,3,7.67,3.36,6.59,24.57,6.12,4.26,2.08,58,3
46,Male,127156,1.8,24,8,8.23,0.87,1.48,10,4.45,2.01,2.93,2.17,55.8,70.23,1.69,0.53,0.24,0.27,0.54,0.25,2.62,33,445,2.48,1,1,492.63,2,6.47,7.37,7.58,20.93,4.84,2.83,5.55,34,1
25,Other,113102,3.0,16,18,9.26,0.94,0.37,3,3.33,1.83,3.55,5.06,66.7,100.0,2.12,0.71,0.27,0.42,0.97,0.7,6.13,22,411,1.72,8,0,658.71,3,2.38,3.71,2.18,22.3,8.32,8.0,2.92,52,4
24,Female,76642,3.81,28,4,7.98,1.88,2.38,5,3.54,6.25,2.05,5.11,75.47,71.36,1.29,0.69,0.09,0.38,0.42,0.48,2.9,44,117,2.22,10,1,320.26,3,6.33,5.56,8.25,18.12,6.82,7.27,1.28,49,9
44,Male,47306,0.14,1,8,8.87,3.2,0.66,2,6.91,5.2,5.74,8.96,71.78,53.29,0.0,0.72,0.75,0.22,0.07,0.71,0.82,30,355,5.71,4,1,400.73,2,3.53,8.0,10.0,25.61,2.67,7.43,1.81,55,4
42,Female,92435,3.91,3,7,4.98,1.05,1.09,2,4.78,5.58,5.16,6.91,74.63,63.22,2.75,0.92,0.25,0.44,0.09,0.49,2.86,45,50,2.17,6,0,1976.34,0,4.75,4.76,8.66,20.66,6.87,6.54,3.69,46,9
46,Male,37445,1.38,10,22,8.91,2.73,2.52,8,2.8,1.31,3.62,3.47,64.34,57.8,0.0,0.54,0.21,0.38,0.12,0.9,2.64,22,225,1.58,5,0,1186.39,2,2.01,5.56,5.88,24.31,5.1,8.04,8.26,36,4
18,Female,133853,10.25,20,8,5.7,0.94,1.01,2,5.93,1.78,7.68,7.59,90.95,81.54,7.51,0.4,0.12,0.43,0.23,0.28,13.47,42,30,0.57,7,1,64.21,3,6.54,3.71,6.19,15.77,11.37,5.24,8.55,5,9
46,Female,59079,5.27,10,15,6.93,0.28,0.99,1,5.42,8.05,10.0,8.59,59.18,93.62,4.83,0.33,0.33,0.13,0.48,0.52,4.91,10,66,4.13,8,1,162.57,2,2.04,3.84,6.58,19.99,7.66,2.33,5.75,72,3
16,Male,13263,4.44,21,9,8.51,0.59,1.59,7,3.83,4.83,5.64,7.31,73.0,52.93,3.21,0.62,0.14,0.31,0.74,0.66,2.58,10,391,4.84,6,0,52.77,2,3.9,9.83,3.29,33.08,7.97,4.54,4.48,12,5
33,Male,134156,1.16,39,0,5.78,0.54,0.14,4,4.16,0.96,5.52,4.94,91.92,64.74,0.58,0.55,0.17,0.36,0.32,0.67,7.0,47,21,0.88,9,1,16.25,0,2.65,3.08,6.57,34.77,6.16,6.98,5.51,62,7
56,Male,102068,6.08,15,10,6.54,0.51,0.62,10,4.03,3.49,4.66,0.5,64.29,73.25,4.36,0.25,0.57,0.52,0.13,0.55,8.05,7,171,2.27,4,0,646.71,1,9.13,3.37,7.11,16.85,9.01,5.25,3.18,29,4
38,Female,32932,4.01,21,3,8.0,1.56,2.54,10,3.59,6.69,5.77,5.69,82.63,88.03,1.79,0.07,0.62,0.6,0.56,0.65,1.15,35,166,2.0,0,1,685.38,2,5.77,7.4,7.58,27.87,6.98,4.85,3.91,96,3
46,Male,58383,5.45,12,19,9.26,1.44,3.63,9,7.37,7.25,5.58,5.33,74.87,43.98,3.0,0.42,0.35,0.15,0.61,0.42,1.36,23,260,3.56,9,0,668.66,3,4.06,7.59,7.48,23.5,6.54,4.21,4.4,83,5
30,Male,144650,1.33,14,0,5.73,0.41,0.58,5,5.14,3.98,4.19,6.87,78.81,57.83,1.73,0.56,0.07,0.31,0.1,0.68,7.87,16,375,1.6,2,0,10.15,3,5.59,7.13,5.91,20.31,5.4,3.5,4.5,51,9
42,Female,57436,2.65,12,11,7.71,5.76,2.26,4,5.59,9.9,6.82,6.15,94.82,66.41,1.45,0.68,0.56,0.57,0.58,0.46,2.94,33,238,2.52,6,0,45.15,1,2.26,5.67,7.42,20.42,3.57,3.85,4.72,3,7
44,Male,68498,0.83,13,19,9.9,1.94,2.86,7,7.27,1.84,7.68,4.37,51.04,67.09,0.1,0.43,0.22,0.78,0.43,0.53,4.02,36,78,2.83,3,0,3337.73,2,5.78,3.63,8.47,30.61,6.1,5.39,4.75,69,4
49,Male,86261,0.84,21,19,6.33,1.01,8.0,9,3.16,5.95,6.88,7.39,52.57,76.57,1.31,0.75,0.41,0.13,0.45,0.34,1.34,42,287,0.77,7,0,34.41,0,5.93,5.34,7.48,16.24,2.69,0.43,4.88,32,8
24,Male,86696,1.61,1,8,6.05,2.61,0.34,3,6.6,4.69,4.16,8.76,71.87,79.35,0.91,0.52,0.22,0.68,0.6,0.18,1.44,14,263,0.92,7,1,1400.79,3,4.77,8.03,5.48,27.36,9.22,5.13,7.87,54,6
36,Female,95661,5.36,19,7,6.99,0.09,1.56,10,2.56,0.0,3.63,5.19,57.08,72.41,3.33,0.22,0.23,0.32,0.56,0.63,2.71,42,43,0.45,2,0,7.67,2,3.93,7.45,1.68,29.47,6.88,4.43,3.62,44,7
40,Female,96452,9.23,3,21,5.58,0.79,0.09,4,7.49,9.07,3.44,6.1,50.79,65.54,6.47,0.83,0.27,0.58,0.68,0.71,6.76,21,295,1.04,8,0,182.28,0,2.25,5.02,6.33,31.21,12.59,7.16,3.47,1,6
34,Male,64811,4.26,11,10,8.28,0.02,1.1,3,5.02,1.58,6.17,6.71,62.66,81.73,3.4,0.62,0.42,0.36,0.19,0.41,8.04,31,183,2.38,1,0,23.84,1,5.23,7.91,4.91,25.09,7.62,8.43,0.92,14,10
28,Male,62978,3.14,20,4,6.14,0.86,0.79,2,7.02,9.78,4.81,8.05,53.13,68.03,2.5,0.52,0.18,0.38,0.71,0.34,15.6,28,385,0.39,3,1,126.95,0,5.3,4.36,7.18,19.97,11.06,7.06,5.71,27,1
40,Female,7765,5.85,5,3,9.27,2.17,0.53,1,7.11,2.9,5.75,5.6,82.08,81.27,5.34,0.5,0.64,0.85,0.92,0.55,5.31,42,318,0.91,1,0,404.89,3,3.25,2.09,1.12,16.32,9.47,7.19,3.84,36,10
32,Male,69899,2.02,19,13,6.15,4.05,0.16,9,4.18,2.42,7.35,4.95,78.9,45.33,0.0,0.68,0.68,0.29,0.53,0.48,20.05,17,175,0.21,2,0,476.92,1,4.45,5.69,6.89,24.91,4.3,4.46,4.24,3,3
34,Female,107563,5.79,18,14,8.19,4.71,2.89,10,4.73,4.58,8.6,4.58,90.8,71.84,2.9,0.55,0.32,0.21,0.94,0.27,6.08,45,91,2.97,0,0,372.9,0,4.95,4.29,6.38,28.04,7.39,3.67,3.4,51,6
50,Female,8433,4.4,28,24,5.51,0.49,0.05,9,7.14,8.1,9.72,8.16,93.16,70.64,1.66,0.37,0.02,0.48,0.52,0.52,4.61,40,339,4.01,5,0,310.31,3,5.63,7.94,6.56,27.87,9.11,6.5,6.09,53,10
42,Female,65932,1.21,30,11,6.47,0.17,2.67,8,4.8,5.72,6.86,6.16,75.37,44.12,0.23,0.37,0.33,0.3,0.95,0.15,11.55,21,168,1.7,4,0,125.42,2,5.17,3.0,4.34,21.24,4.76,3.23,7.82,56,6
55,Male,35187,0.67,9,7,7.56,1.92,0.65,8,5.23,10.0,4.02,8.91,81.48,72.09,0.11,0.79,0.36,0.62,0.15,0.62,21.61,23,267,6.03,9,1,442.07,3,6.51,5.28,9.3,23.26,4.91,7.47,7.53,81,9
25,Female,55000,0.24,32,6,7.52,0.03,2.24,2,1.91,9.07,9.51,3.11,65.55,67.48,0.17,0.9,0.39,0.15,0.28,0.33,9.89,26,493,0.88,5,0,928.36,1,6.36,8.86,4.83,25.98,2.64,6.09,2.13,47,3
35,Male,73130,4.38,32,18,8.63,2.0,0.53,10,9.76,4.04,4.4,7.96,63.79,65.63,3.87,0.62,0.23,0.53,0.46,0.33,2.05,47,184,1.25,5,1,794.51,1,4.47,3.08,7.46,32.73,5.23,1.97,5.3,17,7
41,Female,93901,8.5,24,2,8.87,0.83,0.74,8,6.38,7.01,5.54,5.52,54.88,74.7,4.53,0.43,0.37,0.42,0.78,0.71,4.15,11,334,0.57,5,0,246.54,3,6.71,5.97,5.97,23.72,11.78,9.19,3.87,3,7
21,Female,23785,1.52,39,9,7.59,2.88,0.75,2,5.2,4.16,5.0,6.89,77.02,62.6,0.48,0.5,0.34,0.12,0.52,0.48,2.57,39,452,4.33,5,0,673.09,2,4.78,4.04,6.66,24.9,2.75,4.5,2.83,26,1
35,Female,35212,6.67,15,12,8.66,0.42,0.0,3,9.81,5.58,6.12,6.54,41.24,77.55,3.84,0.5,0.14,0.5,0.35,0.39,4.63,44,376,1.22,6,1,152.19,1,7.69,6.35,4.97,22.59,11.14,8.2,6.15,22,5
52,Other,112257,2.15,18,20,9.48,0.11,0.37,4,5.53,7.53,3.45,9.16,65.56,87.6,1.54,0.67,0.45,0.26,0.49,0.56,6.43,40,434,0.32,6,1,197.2,3,3.33,5.89,4.22,23.57,4.22,4.84,4.62,23,1
30,Other,132355,2.21,39,9,6.24,3.97,0.58,4,4.98,5.05,7.04,5.69,69.9,51.27,1.28,0.48,0.66,0.43,0.8,0.91,10.28,37,264,1.23,7,0,301.5,1,5.79,4.67,5.37,27.14,5.1,2.86,2.64,4,1
54,Male,61580,3.82,15,6,5.94,2.62,1.25,7,8.61,3.85,6.23,5.26,60.41,64.84,2.93,0.83,0.11,0.33,0.42,0.1,9.14,20,193,2.66,6,1,312.69,2,6.9,3.49,2.49,17.48,9.48,4.61,8.73,58,1
30,Female,88644,1.86,15,6,6.86,0.23,5.64,4,6.56,4.34,8.01,6.89,64.7,68.61,0.0,0.96,0.17,0.26,0.33,0.26,4.94,1,2,1.35,7,1,591.26,1,6.98,3.49,7.15,22.23,3.2,4.63,1.34,64,10
25,Female,111178,9.59,35,9,8.73,0.28,0.73,3,2.13,5.32,6.94,8.9,58.49,41.99,5.48,0.59,0.14,0.88,0.53,0.56,2.81,49,288,2.11,7,0,401.84,1,5.17,8.11,3.89,18.48,12.11,6.51,6.8,1,4
31,Female,137410,4.3,18,11,6.36,1.09,0.99,8,1.99,4.82,1.23,4.73,68.58,92.52,4.65,0.49,0.3,0.47,0.56,0.49,2.39,22,464,0.27,10,1,418.21,3,6.17,9.86,5.77,18.36,5.81,5.55,2.15,75,6
39,Female,108381,3.15,39,23,9.16,0.38,1.79,3,3.16,8.3,8.55,8.32,74.9,58.66,1.71,0.77,0.41,0.27,0.58,0.56,6.7,7,412,0.98,0,0,245.18,1,8.06,5.8,6.86,27.29,7.47,1.87,2.27,78,9
27,Female,29376,0.5,26,11,6.73,0.01,4.53,6,3.91,4.91,2.87,6.68,67.52,76.06,0.59,0.11,0.17,0.51,0.51,0.13,2.44,21,101,0.82,10,1,101.26,3,8.82,7.49,3.6,26.37,2.37,5.94,2.58,36,9
34,Male,68546,4.03,20,12,6.83,2.27,2.26,4,7.59,2.49,7.75,3.16,58.29,93.31,1.54,0.47,0.27,0.13,0.62,0.2,10.95,31,293,0.37,3,1,497.07,2,3.22,6.22,2.83,23.9,6.48,6.32,5.78,57,8
26,Male,29851,6.17,30,17,9.03,2.55,1.42,8,2.8,0.22,5.44,7.46,58.44,42.96,2.78,0.69,0.06,0.47,0.59,0.78,8.76,17,430,2.31,2,1,655.34,1,6.53,2.1,10.0,26.06,7.56,6.91,1.93,13,9
40,Male,31121,2.51,30,16,5.75,6.16,5.97,9,5.65,1.8,4.91,6.94,53.99,48.38,2.0,0.45,0.21,0.69,0.85,0.54,7.01,27,28,1.12,9,0,870.0,3,3.55,3.01,2.5,29.29,8.19,4.44,6.29,93,4
35,Female,27652,5.21,23,23,7.12,5.43,1.08,2,6.3,3.28,5.72,6.46,46.1,76.34,4.98,0.59,0.25,0.78,0.59,0.09,5.57,19,135,3.3,7,1,803.82,0,7.32,4.19,5.45,25.06,11.58,6.1,5.74,71,1
49,Male,116757,1.54,14,21,7.38,0.38,0.02,10,1.19,5.09,8.49,3.98,61.7,74.35,1.3,0.66,0.09,0.21,0.75,0.34,2.51,39,6,2.45,5,0,134.27,3,4.62,7.71,8.19,25.04,9.19,3.88,2.71,52,5
47,Male,147054,2.52,6,10,6.68,3.79,3.71,1,4.39,7.1,5.63,7.82,85.71,58.75,1.57,0.36,0.28,0.56,0.74,0.63,1.96,17,93,1.01,7,1,802.69,0,3.52,5.89,7.35,16.91,5.27,3.78,2.39,62,8
39,Male,42230,4.12,14,2,5.47,0.36,1.24,3,4.92,9.35,3.66,7.49,100.0,62.32,6.09,0.46,0.58,0.29,0.53,0.26,5.99,17,287,2.07,10,1,1648.95,0,3.01,7.46,6.85,21.22,5.89,4.66,3.76,60,10
32,Female,37937,4.34,25,3,7.76,0.74,0.2,1,1.04,6.22,8.7,6.98,68.98,81.84,2.48,0.72,0.05,0.18,0.49,0.65,2.36,24,480,0.72,7,1,43.6,2,2.6,5.77,3.6,26.18,9.89,3.34,3.51,84,9
40,Female,8031,2.52,27,18,5.79,2.79,2.76,10,7.39,4.54,7.32,3.94,58.77,73.23,3.01,0.1,0.18,0.17,0.25,0.48,6.89,33,371,0.65,0,1,934.33,2,10.0,4.21,6.34,33.33,10.36,4.34,3.93,84,7
36,Other,27877,4.72,14,18,7.88,0.02,1.73,1,5.01,10.0,7.17,7.25,61.37,63.99,3.28,0.63,0.41,0.49,0.62,0.47,7.96,20,422,0.64,9,0,3321.23,1,5.18,6.09,5.71,21.91,7.89,6.09,5.92,12,9
